tj_id,fp_atc,fp_alt,alt-atc,fp_avg,fp_e,atc-e,total_25
scottmcgough,56.655825,48.5,-8.155825,52.5779125,58.5,-1.844175,23.0
chaselee,49.52193,55.5,5.978070000000002,52.510965,107.0,-57.47807,112.2
tirsoornelas,53.462544199999996,51.445946799999994,-2.016597400000002,52.4542455,44.0,9.462544199999996,4.0
carsonpalmquist,48.99152,55.0,6.008479999999999,51.995760000000004,18.0,30.99152,25.2
matthewlugo,52.77366300000001,51.12667799999999,-1.6469850000000221,51.9501705,40.0,12.773663000000013,51.0
hunterstratton,46.24823000000001,57.5,11.251769999999993,51.874115,64.0,-17.751769999999993,46.5
liamhendriks,53.472364999999996,50.0,-3.4723649999999964,51.7361825,73.0,-19.527635000000004,19.3
landonknack,54.33702799999999,48.5,-5.8370279999999894,51.418513999999995,44.5,9.83702799999999,113.2
alejandrocarrillo,42.601485,59.5,16.898515000000003,51.0507425,66.0,-23.398515000000003,1.8
joeyestes,55.896145000000004,46.0,-9.896145000000004,50.9480725,35.5,20.396145000000004,4.5
tymadden,48.04648550000001,53.0,4.95351449999999,50.52324275000001,41.0,7.04648550000001,0.0
andrewmorris,49.345267500000006,51.5,2.1547324999999944,50.42263375,0.0,49.345267500000006,0.0
danedunning,39.0892389,61.0,21.910761100000002,50.04461945,48.0,-8.910761100000002,49.3
kylekeller,41.5288325,58.5,16.9711675,50.01441625,45.0,-3.4711675,0.0
bobbymiller,43.99724500000001,56.0,12.002754999999993,49.9986225,41.0,2.9972450000000066,3.0
albertsuarez,50.069235,49.5,-0.569234999999999,49.784617499999996,189.0,-138.930765,44.3
mikeclevinger,52.51848000000001,46.5,-6.018480000000011,49.509240000000005,60.0,-7.481519999999989,2.8
dannyyoung,46.08682999999999,52.5,6.413170000000008,49.293414999999996,35.5,10.586829999999992,19.2
joshrojas,46.92844399999999,51.25783,4.329386000000007,49.093137,143.0,-96.07155600000002,101.0
brysewilson,43.8908425,53.5,9.609157500000002,48.695421249999995,86.5,-42.6091575,43.7
elimorgan,45.589249499999994,51.5,5.910750500000006,48.54462475,83.0,-37.410750500000006,1.2
michaeltoglia,47.643817,48.790944,1.1471270000000047,48.217380500000004,41.0,6.6438169999999985,197.0
dereklaw,43.45069686,52.5,9.04930314,47.97534843,62.0,-18.54930314,0.0
tysonneighbors,38.744725,56.0,17.255274999999997,47.3723625,86.5,-47.755275,0.0
francoaleman,38.482375999999995,55.0,16.517624000000005,46.741187999999994,53.0,-14.517624000000005,0.0
victormederos,47.802814999999995,45.5,-2.3028149999999954,46.6514075,36.0,11.802814999999995,17.5
philipabner,55.022899,38.0,-17.022899000000002,46.5114495,48.0,7.0228990000000024,6.3
tylercallihan,46.56530599999999,45.938989,-0.6263169999999931,46.25214749999999,22.0,24.565305999999993,2.0
jackkochanowicz,47.39688000000001,45.0,-2.39688000000001,46.198440000000005,118.0,-70.60311999999999,139.5
lukelittle,44.18496499999999,47.5,3.315035000000009,45.842482499999996,69.0,-24.81503500000001,4.8
colewilcox,37.170198,54.5,17.329802,45.835099,40.0,-2.829802000000001,-3.5
ildemarovargas,45.924606,45.669639,-0.2549670000000006,45.7971225,53.0,-7.075394000000003,79.0
ryanloutos,36.215183499999995,55.0,18.784816500000005,45.60759175,51.5,-15.284816500000005,10.0
evanreifert,36.51302999999999,54.5,17.986970000000007,45.50651499999999,0.0,36.51302999999999,0.0
lyonrichardson,44.776335,45.5,0.7236649999999969,45.1381675,80.5,-35.723665,56.3
lukemaile,45.819015300000004,44.35911370000001,-1.459901599999995,45.089064500000006,37.0,8.819015300000004,37.0
kevinalcantara,46.099587500000005,44.074815,-2.0247725000000045,45.08720125000001,168.0,-121.90041249999999,10.0
jhonybrito,40.9592775,49.0,8.040722500000001,44.97963875,49.5,-8.540722500000001,0.0
lazaroestrada,41.640010000000004,47.5,5.859989999999996,44.570005,38.5,3.1400100000000037,1.2
miguelcastro,39.403086,49.5,10.096913999999998,44.451543,108.5,-69.096914,5.5
gregorysantos,39.20891199999999,49.5,10.29108800000001,44.354456,45.5,-6.291088000000009,12.0
cobymayo,44.907455999999996,43.774994,-1.1324619999999967,44.341224999999994,322.0,-277.092544,197.0
jacejung,45.323373,43.101924,-2.221449,44.2126485,203.0,-157.676627,24.0
hectorneris,44.877121,43.5,-1.3771210000000025,44.1885605,102.0,-57.122879,75.3
carsonseymour,44.35645,44.0,-0.3564500000000024,44.178225,57.0,-12.643549999999998,63.5
tannermurray,44.0777468,44.11578599999999,0.038039199999992945,44.09676639999999,30.0,14.0777468,0.0
georgesoriano,55.460531,32.5,-22.960531000000003,43.9802655,89.5,-34.039469,71.8
sethjohnson,43.6777465,44.0,0.3222535000000022,43.83887325,53.0,-9.322253500000002,38.8
josemiranda,43.3547059,44.096702,0.7419961000000015,43.725703949999996,57.0,-13.645294100000001,16.0
manuelmargot,41.1582569,45.995194,4.8369371,43.57672545,90.0,-48.8417431,10.0
felixbautista,44.27540199999999,42.5,-1.7754019999999926,43.38770099999999,0.0,44.27540199999999,289.8
ryanjohnson,43.6867305,43.0,-0.686730500000003,43.343365250000005,94.0,-50.3132695,38.8
johnbrebbia,37.140358500000005,49.5,12.359641499999995,43.32017925,95.0,-57.859641499999995,40.7
masonmccoy,44.20411,41.142932,-3.061177999999998,42.673521,37.0,7.20411,18.0
ryanborucki,38.835675,46.5,7.664324999999998,42.667837500000005,96.0,-57.164325,71.0
tjrumfield,43.258902000000006,41.880762000000004,-1.378140000000002,42.569832000000005,149.0,-105.741098,0.0
chrisdevenski,34.103701,51.0,16.896299,42.5518505,84.5,-50.396299,34.8
kolbyallard,53.993821499999996,31.0,-22.993821499999996,42.49691075,118.5,-64.5061785,133.5
jefersonquero,42.0070842,42.52420599999999,0.5171217999999911,42.2656451,62.0,-19.9929158,0.0
joeyloperfido,43.381952999999996,41.145065,-2.2368879999999933,42.263509,56.0,-12.618047000000004,83.0
joeygerber,37.682302500000006,46.5,8.817697499999994,42.09115125,79.0,-41.317697499999994,10.2
brandonlockridge,43.255874000000006,40.773398,-2.4824760000000055,42.014636,68.0,-24.744125999999994,97.0
daironblanco,42.906419,40.111347,-2.7950719999999976,41.508883,31.0,11.906419,11.0
tristangray,42.597895,40.359829999999995,-2.238065000000006,41.4788625,39.0,3.597895000000001,56.0
drewsommers,32.879345,50.0,17.120655,41.4396725,43.5,-10.620655,-2.5
garrettacton,39.38807549999999,43.0,3.6119245000000078,41.19403774999999,42.5,-3.1119245000000078,1.0
rolddymunoz,34.062225,48.0,13.937775000000002,41.0311125,34.0,0.062224999999997976,1.8
scottblewett,37.156014,44.5,7.343986000000001,40.828007,60.0,-22.843986,94.7
genesiscabrera,40.36021300000001,41.0,0.6397869999999912,40.68010650000001,97.5,-57.13978699999999,66.3
noahschultz,38.643905000000004,42.5,3.8560949999999963,40.5719525,0.0,38.643905000000004,0.0
domingogonzalez,37.575519,42.5,4.924481,40.0377595,34.5,3.075519,0.0
josesuarez,42.208073000000006,37.5,-4.708073000000006,39.85403650000001,72.0,-29.791926999999994,68.2
jeffcriswell,34.025253,45.5,11.474747,39.762626499999996,24.5,9.525253,0.0
kameronmisner,40.353989000000006,38.740887,-1.613102000000005,39.547438,166.0,-125.64601099999999,150.0
joseespada,33.080648,46.0,12.919352000000003,39.540324,62.0,-28.919352000000003,9.5
marcoraya,40.166309500000004,38.5,-1.666309500000004,39.333154750000006,33.5,6.666309500000004,0.0
nickanderson,37.915,40.5,2.585000000000001,39.207499999999996,60.5,-22.585,19.8
manuelrodriguez,35.584161,42.0,6.415838999999998,38.7920805,62.0,-26.415839,72.2
bricematthews,38.1569511,39.359517700000005,1.2025666000000044,38.758234400000006,91.0,-52.8430489,39.0
jorgealcala,37.486400999999994,40.0,2.5135990000000064,38.7432005,126.5,-89.013599,84.5
daisonacosta,34.4438155,43.0,8.5561845,38.72190775,89.5,-55.0561845,0.0
osvaldobido,36.743158799999996,40.5,3.7568412000000038,38.6215794,128.5,-91.7568412,138.3
seanguenther,29.976604000000002,47.0,17.023395999999998,38.488302000000004,45.0,-15.023395999999998,15.2
gavinhollowell,36.227588499999996,40.5,4.272411500000004,38.36379425,41.0,-4.772411500000004,15.7
kyrenparis,38.65485,37.52065,-1.1341999999999999,38.08775,110.0,-71.34514999999999,106.0
jackneely,29.936816999999998,46.0,16.063183000000002,37.968408499999995,46.5,-16.563183000000002,0.0
aidanmiller,38.560752699999995,37.308507000000006,-1.252245699999989,37.93462985,50.0,-11.439247300000005,0.0
yanquielfernandez,38.4581242,36.719839799999995,-1.7382844000000048,37.588982,23.0,15.4581242,80.0
alexhoppe,24.0670545,50.5,26.4329455,37.28352725,58.5,-34.4329455,0.0
ericcerantola,37.396621,37.0,-0.3966210000000032,37.198310500000005,57.5,-20.103378999999997,0.0
kylebackhus,33.865257,40.0,6.134743,36.9326285,121.0,-87.134743,60.2
grantmccray,36.828519,36.14702499999999,-0.6814940000000078,36.48777199999999,38.0,-1.171481,11.0
angelbastardo,35.109634,37.0,1.8903660000000002,36.054817,49.0,-13.890366,0.0
isaiahcampbell,41.535865,30.5,-11.035865000000001,36.0179325,39.5,2.035865000000001,4.8
marcogonzales,38.194173,33.5,-4.694172999999999,35.8470865,31.0,7.194172999999999,0.0
nolanhoffman,39.9681015,31.5,-8.468101500000003,35.73405075,45.0,-5.031898499999997,-1.0
ryanclifford,36.2218787,35.219135,-1.0027436999999964,35.72050685,43.0,-6.778121300000002,0.0
carloshernandez,27.8131615,43.5,15.6868385,35.65658075,93.5,-65.6868385,68.7
ronelblanco,45.362813499999994,25.5,-19.862813499999994,35.431406749999994,52.5,-7.137186500000006,124.2
joeymeneses,34.4475331,36.391988,1.9444548999999967,35.41976055,33.0,1.4475331000000011,0.0
recehinds,36.854693399999995,33.814988,-3.0397053999999954,35.3348407,50.0,-13.145306600000005,22.0
enmanuelvaldez,35.641056500000005,34.9960104,-0.6450461000000018,35.318533450000004,36.0,-0.3589434999999952,63.0
juniorperez,35.37484359999999,34.85455699999999,-0.5202865999999986,35.114700299999996,121.0,-85.62515640000001,0.0
ryankreidler,36.3307901,33.5826763,-2.7481137999999987,34.9567332,38.0,-1.6692098999999985,17.0
chaycemcdermott,28.8978265,41.0,12.1021735,34.948913250000004,37.5,-8.6021735,-1.2
henrybaez,33.770090999999994,36.0,2.2299090000000064,34.8850455,57.5,-23.729909000000006,0.0
brycenmautz,35.1547345,34.5,-0.6547345000000035,34.82736725,41.5,-6.3452654999999965,0.0
drewwaters,34.397673,34.677453,0.27978000000000236,34.537563,156.0,-121.602327,123.0
taylortrammell,34.4544732,34.086374,-0.3680992000000032,34.2704236,94.0,-59.5455268,89.0
lucassims,37.386454,30.5,-6.8864540000000005,33.943227,67.5,-30.113546,11.2
anthonyseigler,34.1634805,32.539739999999995,-1.6237405000000038,33.35161024999999,20.0,14.163480499999999,37.0
josefranco,34.615534,32.0,-2.6155339999999967,33.307767,0.0,34.615534,0.0
tremorgan,33.2311003,33.034622,-0.19647830000000255,33.13286115,40.0,-6.768899699999999,0.0
emmanuelrodriguez,33.608562,32.581543,-1.0270189999999957,33.0950525,108.0,-74.391438,0.0
josecorniell,48.91167146,17.0,-31.91167146,32.955835730000004,182.0,-133.08832854,-0.7
brendanbeck,31.681410500000005,34.0,2.3185894999999945,32.84070525,0.0,31.681410500000005,0.0
nickmadrigal,32.88447909999999,31.932774999999996,-0.951704099999997,32.40862704999999,56.0,-23.115520900000007,0.0
jpfrance,36.474923000000004,28.0,-8.474923000000004,32.2374615,42.5,-6.025076999999996,20.0
yohandymorales,32.7082848,31.500592000000005,-1.2076927999999967,32.10443840000001,0.0,32.7082848,0.0
alexjackson,33.2989122,30.8684383,-2.4304738999999955,32.08367525,40.0,-6.701087800000003,77.0
thomasharrington,37.6305905,26.0,-11.630590499999997,31.81529525,86.0,-48.3694095,6.8
dominichamel,47.42916000000001,16.0,-31.42916000000001,31.714580000000005,41.5,5.92916000000001,0.0
gabrielgonzalez,31.1226412,31.465496499999997,0.34285529999999653,31.29406885,83.0,-51.877358799999996,0.0
sethmartinez,25.187983000000003,36.5,11.312016999999997,30.8439915,0.0,25.187983000000003,9.8
garretthampson,29.775249000000002,30.928274,1.153024999999996,30.351761500000002,60.0,-30.224750999999998,50.0
jameskarinchak,26.116677,34.5,8.383323,30.308338499999998,0.0,26.116677,0.0
emilianoteodo,28.486984000000007,31.0,2.5130159999999933,29.743492000000003,49.5,-21.013015999999993,0.0
tejayantone,24.405758499999997,34.5,10.094241500000003,29.45287925,0.0,24.405758499999997,0.0
alikawilliams,29.219742000000004,29.403612,0.18386999999999531,29.311677000000003,0.0,29.219742000000004,0.0
brettwisely,30.541570099999998,28.030475000000003,-2.511095099999995,29.28602255,40.0,-9.458429900000002,41.0
tannerrainey,23.418831,35.0,11.581169,29.2094155,58.0,-34.581169,9.3
milesmastrobuoni,28.8226954,28.627264999999998,-0.1954304000000029,28.724980199999997,112.0,-83.1773046,106.0
blakedunn,29.549468400000002,27.694481000000003,-1.8549873999999988,28.621974700000003,41.0,-11.450531599999998,48.0
yuniormarte,16.711911000000004,40.5,23.788088999999996,28.6059555,0.0,16.711911000000004,0.0
dashawnkeirseyjr,31.34311,25.866567000000003,-5.476542999999996,28.6048385,81.0,-49.656890000000004,55.0
cesarprieto,28.9520515,28.169283000000004,-0.782768499999996,28.56066725,36.0,-7.0479485,1.0
spencerjones,29.6401,27.442057999999996,-2.1980420000000045,28.541078999999996,128.0,-98.3599,0.0
francispena,21.788909,35.0,13.211091,28.394454500000002,0.0,21.788909,0.0
jakebloss,29.783772499999998,27.0,-2.7837724999999978,28.39188625,29.0,0.7837724999999978,0.0
dustinharris,28.351369,28.301404,-0.049964999999996706,28.326386499999998,40.0,-11.648631000000002,26.0
scotteffross,29.1066265,27.0,-2.106626500000001,28.053313250000002,62.0,-32.893373499999996,7.8
tylerwade,28.114705999999998,27.510976,-0.6037299999999988,27.812841,65.0,-36.885294,67.0
jihwanbae,28.031346999999997,27.092095,-0.9392519999999962,27.561721,96.0,-67.968653,18.0
nickburdi,24.614222500000004,30.5,5.885777499999996,27.557111250000002,86.5,-61.885777499999996,12.2
joshstaumont,23.650781,31.0,7.3492190000000015,27.325390499999997,0.0,23.650781,0.0
timanderson,26.6912188,27.90793920000001,1.216720400000007,27.299579000000005,61.0,-34.3087812,39.0
chadwicktromp,27.7062291,26.03402,-1.6722091,26.87012455,0.0,27.7062291,11.0
tonygonsolin,45.178824999999996,8.28036,-36.898464999999995,26.7295925,63.0,-17.821175000000004,93.0
justinfoscue,27.0549251,26.219094899999998,-0.8358302000000002,26.637009999999997,45.0,-17.9450749,4.0
tannerhouck,44.33465,8.67184,-35.66281000000001,26.503245,43.5,0.8346500000000034,40.8
michaelarroyo,26.062862999999997,26.850899,0.7880360000000017,26.456880999999996,38.0,-11.937137000000003,0.0
tomcosgrove,21.555146999999998,31.0,9.444853000000002,26.2775735,49.5,-27.944853000000002,8.0
bradleyblalock,29.500116,23.0,-6.5001159999999985,26.250058,30.0,-0.49988400000000155,47.8
wademeckler,26.379391299999998,25.659823,-0.7195682999999988,26.01960715,16.0,10.379391299999998,0.0
jacksonwolf,23.249442499999997,28.5,5.250557500000003,25.87472125,0.0,23.249442499999997,0.0
abrahamtoro,25.716394,25.891788000000002,0.17539400000000072,25.804091,122.0,-96.28360599999999,180.0
akilbaddoo,26.780955,24.799326,-1.981628999999998,25.7901405,55.0,-28.219045,7.0
leodevries,24.828815100000003,26.591936999999998,1.7631218999999945,25.71037605,0.0,24.828815100000003,0.0
mattmervis,25.7072072,25.512312400000003,-0.1948947999999966,25.6097598,0.0,25.7072072,88.0
eloyjimenez,25.130075000000005,25.9926202,0.862545199999996,25.561347600000005,33.0,-7.869924999999995,0.0
tommytroy,25.747266800000002,25.265302,-0.48196480000000363,25.5062844,75.0,-49.252733199999994,0.0
ryanrolison,29.44004,21.5,-7.94004,25.470019999999998,91.0,-61.559960000000004,49.2
blascastano,22.208904999999998,28.5,6.291095000000002,25.3544525,33.5,-11.291095000000002,0.5
bryanhudson,35.761689000000004,14.0,-21.761689000000004,24.880844500000002,74.0,-38.238310999999996,26.0
gustavocampero,26.251003,23.487980999999998,-2.763022000000003,24.869492,41.0,-14.748997,53.0
erickfedde,42.216835,7.24212,-34.974715,24.7294775,249.5,-207.283165,215.5
tristanpeters,24.002640699999997,24.566933999999996,0.5642932999999992,24.284787349999995,37.0,-12.997359300000003,0.0
blakewalston,24.995881999999998,23.5,-1.4958819999999982,24.247940999999997,31.0,-6.004118000000002,0.0
jesusrodriguez,23.9546316,24.410342999999997,0.45571139999999843,24.1824873,41.0,-17.0453684,0.0
josesiri,23.7506582,24.187694,0.4370358000000003,23.9691761,98.0,-74.2493418,20.0
lioverpeguero,24.062338,23.464817,-0.5975210000000004,23.7635775,57.0,-32.937662,62.0
juanyepez,22.974909899999997,23.996821100000002,1.0219112000000052,23.4858655,0.0,22.974909899999997,0.0
mickeygasper,23.827856899999997,23.0760502,-0.7518066999999959,23.45195355,42.0,-18.172143100000003,65.0
sterlinthompson,23.184312300000002,23.339842999999995,0.1555306999999928,23.26207765,61.0,-37.8156877,0.0
jairoiriarte,22.50605,24.0,1.4939500000000017,23.253025,38.0,-15.493950000000002,0.0
billycook,23.057633600000003,23.155906,0.09827239999999904,23.106769800000002,36.0,-12.942366399999997,3.0
jrritchie,21.709366499999998,24.5,2.790633500000002,23.10468325,26.0,-4.290633500000002,0.0
lukewilliams,24.836389000000004,21.095468999999998,-3.7409200000000062,22.965929000000003,53.0,-28.163610999999996,28.0
sandyleon,23.4486572,21.9133419,-1.5353153000000006,22.68099955,15.0,8.4486572,8.0
mattkoperniak,22.2372485,22.997909600000003,0.7606611000000036,22.617579050000003,33.0,-10.7627515,0.0
jaredyoung,22.7999003,21.554359699999996,-1.2455406000000053,22.17713,33.0,-10.200099699999999,35.0
hestonkjerstad,22.4714444,21.839840000000002,-0.631604399999997,22.155642200000003,119.0,-96.5285556,98.0
austinbarnes,21.9482852,21.397018099999997,-0.551267100000004,21.67265165,25.0,-3.051714799999999,19.0
denzerguzman,21.6569298,21.5082055,-0.14872430000000136,21.58256765,88.0,-66.3430702,23.0
jonatanclase,21.3028324,21.558838,0.2560056000000017,21.4308352,46.0,-24.6971676,66.0
dylancoleman,13.642146499999999,29.0,15.357853500000001,21.321073249999998,40.0,-26.3578535,0.0
randydobnak,24.071154999999997,18.5,-5.571154999999997,21.2855775,38.5,-14.428845000000003,8.7
samadtaylor,21.5643973,20.719378,-0.8450193000000006,21.14188765,67.0,-45.435602700000004,2.0
justindean,22.626315899999998,19.5106158,-3.115700099999998,21.06846585,20.0,2.626315899999998,2.0
nestorcortes,34.0581105,7.7066,-26.351510499999996,20.88235525,220.0,-185.9418895,64.7
shaywhitcomb,21.220812199999997,20.474140799999997,-0.7466714000000003,20.8474765,44.0,-22.779187800000003,12.0
jaredserna,20.5848906,20.9340854,0.34919479999999936,20.759488,33.0,-12.415109399999999,0.0
peteyhalpin,20.175013800000002,21.113861,0.9388471999999979,20.6444374,33.0,-12.824986199999998,9.0
angelperdomo,24.00273,17.0,-7.00273,20.501365,0.0,24.00273,3.7
benkudrna,23.2469625,17.5,-5.746962499999999,20.373481249999998,0.0,23.2469625,0.0
collinsnider,14.687576,26.0,11.312424,20.343788,0.0,14.687576,60.7
wilberdotel,24.4671935,16.0,-8.4671935,20.23359675,0.0,24.4671935,0.0
victormesajr,20.2379576,20.159092999999995,-0.07886460000000639,20.1985253,42.0,-21.7620424,29.0
gabrielrinconesjr,21.386555900000005,18.8783998,-2.5081561000000043,20.13247785,121.0,-99.6134441,0.0
westonwilson,20.1122924,19.7197979,-0.3924945000000015,19.916045150000002,40.0,-19.8877076,90.0
cooperkinney,19.8265241,19.9924176,0.16589349999999925,19.909470849999998,0.0,19.8265241,0.0
tinkhence,18.66649,21.0,2.3335100000000004,19.833244999999998,137.0,-118.33351,0.0
jhonkensynoel,20.2982495,19.210556,-1.0876935000000003,19.75440275,93.0,-72.7017505,80.0
anthonymolina,35.392144,3.94982,-31.442324000000003,19.670982000000002,67.0,-31.607855999999998,45.3
nickylopez,18.5621526,20.279675799999996,1.7175231999999951,19.4209142,0.0,18.5621526,8.0
vidalbrujan,19.0768661,19.2846148,0.2077486999999998,19.180740450000002,56.0,-36.923133899999996,60.0
benrortvedt,18.7959725,18.450021300000003,-0.34595119999999824,18.622996900000004,47.0,-28.2040275,55.0
bryanramos,18.575218900000003,18.5095309,-0.06568800000000152,18.542374900000002,62.0,-43.4247811,7.0
treygibson,12.210946999999999,23.0,10.789053000000001,17.6054735,0.0,12.210946999999999,0.0
donovansolano,17.416313300000002,17.634976099999996,0.2186627999999935,17.5256447,173.0,-155.5836867,98.0
jorbitvivas,17.236745499999998,17.15874,-0.07800549999999618,17.19774275,40.0,-22.763254500000002,33.0
brodyhopkins,12.072711499999999,21.5,9.427288500000001,16.78635575,35.0,-22.927288500000003,0.0
stuartfairchild,16.8462865,16.5263331,-0.31995340000000283,16.6863098,45.0,-28.1537135,34.0
adammacko,21.303137500000002,12.0,-9.303137500000002,16.651568750000003,47.0,-25.696862499999998,0.0
elmercruzrodriguez,20.142006000000002,13.0,-7.142006000000002,16.571003,35.0,-14.857993999999998,0.0
nelsonvelazquez,16.2363205,16.5651172,0.32879669999999805,16.40071885,38.0,-21.7636795,0.0
jonahbride,16.562216,16.2151691,-0.3470468999999987,16.388692550000002,79.0,-62.437784,45.0
hanscrouse,17.1108,15.5,-1.6108000000000011,16.3054,0.0,17.1108,0.0
didierfuentes,16.123119499999998,15.0,-1.1231194999999978,15.561559749999999,40.5,-24.376880500000002,2.5
drewromo,15.365191300000003,15.238757099999999,-0.12643420000000383,15.3019742,31.0,-15.634808699999997,0.0
guillozuniga,13.519573900000001,17.0,3.480426099999999,15.25978695,0.0,13.519573900000001,0.0
haoyulee,15.117877100000001,15.385179,0.26730189999999965,15.251528050000001,71.0,-55.8821229,0.0
jeancabrera,16.226792,14.0,-2.2267919999999997,15.113396,62.5,-46.273208,0.0
vimaelmachin,15.0685901,14.9356795,-0.13291059999999888,15.0021348,0.0,15.0685901,7.0
jamestriantos,14.1048688,15.2680013,1.1631324999999997,14.68643505,0.0,14.1048688,0.0
kahlilwatson,14.315397100000002,14.799430399999999,0.48403329999999656,14.55741375,48.0,-33.6846029,0.0
aaronschunk,14.37459,14.490285,0.11569500000000055,14.432437499999999,73.0,-58.62541,8.0
garrettstubbs,14.561095499999999,14.211136000000002,-0.3499594999999971,14.38611575,35.0,-20.4389045,2.0
corbinmartin,14.456186499999998,14.0,-0.4561864999999976,14.228093249999999,0.0,14.456186499999998,60.5
williemaciver,14.0721351,14.177790500000002,0.10565540000000162,14.124962800000002,38.0,-23.9278649,64.0
reggiecrawford,11.625179500000002,16.5,4.8748204999999984,14.06258975,0.0,11.625179500000002,0.0
coleirvin,13.58264142,14.0,0.41735858000000015,13.79132071,40.0,-26.41735858,0.0
kevinnewman,14.1641573,13.1166501,-1.0475072,13.6404037,110.0,-95.8358427,58.0
ajsmithshawver,15.607149499999998,11.5,-4.1071494999999985,13.55357475,45.0,-29.3928505,109.7
pedroleon,13.4153823,13.357038899999997,-0.05834340000000182,13.386210599999998,83.0,-69.5846177,0.0
shinnosukeogasawara,15.232353,11.5,-3.732353,13.3661765,105.0,-89.767647,55.8
rhylanthomas,13.114641200000003,12.925252700000001,-0.18938850000000151,13.019946950000001,34.0,-20.8853588,7.0
jaggerhaynes,12.4433045,13.5,1.0566955,12.97165225,0.0,12.4433045,0.0
brandonwalter,17.1724645,8.75264,-8.4198245,12.96255225,0.0,17.1724645,122.8
ronnysimon,13.0297436,12.8697496,-0.1599939999999993,12.949746600000001,38.0,-24.9702564,48.0
christianfranklin,12.678285299999999,13.0797874,0.40150210000000186,12.87903635,0.0,12.678285299999999,0.0
nikokavadas,13.059518899999999,12.649040099999999,-0.4104787999999999,12.854279499999999,0.0,13.059518899999999,5.0
maxanderson,12.883890500000001,12.488882900000002,-0.39500759999999957,12.686386700000002,62.0,-49.1161095,0.0
timelko,12.765669,12.4790217,-0.28664730000000027,12.62234535,56.0,-43.234331,43.0
tuckerdavidson,12.370121,12.5,0.12987900000000074,12.435060499999999,0.0,12.370121,0.0
thomashatch,18.597796210000002,5.85994,-12.737856210000002,12.228868105,77.5,-58.90220379,59.5
joseherrera,12.4928056,11.9640026,-0.5288029999999999,12.2284041,0.0,12.4928056,105.0
sebastianrivero,12.4278205,11.8713484,-0.5564720999999988,12.149584449999999,12.0,0.42782049999999927,17.0
carledwardsjr,11.229024500000001,13.0,1.7709754999999987,12.11451225,0.0,11.229024500000001,11.5
yonielcuret,12.208643499999999,11.5,-0.7086434999999991,11.85432175,62.5,-50.2913565,0.0
nickhernandez,21.219848000000002,1.76328,-19.456568000000004,11.491564,0.0,21.219848000000002,16.3
tsungchecheng,10.4824313,11.9310086,1.4485773000000002,11.20671995,15.0,-4.5175687,0.0
ryanwebb,11.491899499999999,10.5,-0.9918994999999988,10.99594975,0.0,11.491899499999999,0.0
austinkitchen,9.76597,12.0,2.2340300000000006,10.882985,0.0,9.76597,0.0
caseylawrence,10.7566415,11.0,0.24335849999999937,10.87832075,0.0,10.7566415,30.3
jacksonjobe,11.8724835,7.89546,-3.9770234999999996,9.88397175,27.5,-15.6275165,116.5
kevinherget,15.289003499999998,2.26816,-13.020843499999998,8.778581749999999,64.0,-48.7109965,19.5
carsonspiers,11.463245000000002,5.88122,-5.5820250000000025,8.672232500000002,26.0,-14.536754999999998,18.2
nabilcrismatt,10.51536476,4.93796,-5.57740476,7.7266623800000005,77.0,-66.48463524,84.0
benlively,8.9009625,6.39644,-2.5045225,7.64870125,66.0,-57.0990375,95.8
eibersoncastellano,9.7716025,5.32846,-4.4431425,7.55003125,0.0,9.7716025,0.0
danielrobert,12.072707,1.82004,-10.252666999999999,6.9463735,49.5,-37.427293,24.5
stevieemanuels,10.4259675,1.43216,-8.9938075,5.92906375,0.0,10.4259675,0.0
oliverdunn,0.0,8.8037232,0.0,0.0,0.0,0.0,22.0
tommyhenry,0.0,6.874079999999999,0.0,0.0,11.5,-11.5,14.3
calebfreeman,0.0,1.16872,0.0,0.0,0.0,0.0,4.7
nickrobertson,0.0,1.3389000000000002,0.0,0.0,0.0,0.0,0.0
calebkilian,0.0,5.34832,0.0,0.0,0.0,0.0,0.0
blairhenley,0.0,5.62012,0.0,0.0,0.0,0.0,0.0
andrylara,56.681349999999995,0.0,0.0,0.0,34.0,22.681349999999995,6.7
fraserellard,0.0,2.04076,0.0,0.0,0.0,0.0,44.0
julioteheran,0.0,6.13978,0.0,0.0,0.0,0.0,0.0
patrickmonteverde,0.0,5.349740000000001,0.0,0.0,0.0,0.0,2.3
kybush,48.3035385,0.0,0.0,0.0,34.5,13.803538500000002,0.0
chaseanderson,0.0,4.20184,0.0,0.0,0.0,0.0,0.0
johnnycueto,0.0,6.6075,0.0,0.0,0.0,0.0,0.0
loganevans,131.98448000000002,0.0,0.0,0.0,112.0,19.98448000000002,178.7
robertstock,0.0,6.8616,0.0,0.0,83.5,-83.5,-0.7
josecisnero,0.0,2.413844,0.0,0.0,0.0,0.0,0.0
jessechavez,0.0,1.6599599999999999,0.0,0.0,0.0,0.0,6.5
anthonygose,0.0,1.14702,0.0,0.0,0.0,0.0,0.0
jakediekman,0.0,2.128782,0.0,0.0,0.0,0.0,0.0
evanjustice,0.0,0.9973320000000001,0.0,0.0,0.0,0.0,0.0
richhill,0.0,5.44708,0.0,0.0,0.0,0.0,8.5
connorgillispie,0.0,5.1570800000000006,0.0,0.0,0.0,0.0,28.0
josefermin1,0.0,135.5,0.0,0.0,99.0,-99.0,96.2
