name,pos_string,player_mlb_org,player_age,abbrev,contract_type,contract_years,contract_dollars,fp_atc,fp_alt,alt-atc,fp_avg,fp_e,atc-e
Tirso Ornelas,OF/UTIL,SDP,26.0,,,,,53.4625442,51.4459468,-2.016597400000002,52.4542455,44.0,9.462544199999996
Ryan Clifford,1B/OF/UTIL,,,MJ,aa,,0.0,36.2218787,35.219135,-1.0027436999999964,35.72050685,43.0,-6.778121300000002
Jhostynxon Garcia,OF/UTIL,PIT,23.0,,,,,202.66636,199.8174,-2.8489599999999484,201.24188,43.0,159.66635999999997
Carlos Cortes,OF/UTIL,ATH,29.0,,,,,102.289258,99.466475,-2.822782999999987,100.8778665,43.0,59.28925799999999
Ryan Noda,1B/OF/UTIL,BAL,30.0,,,,,,,,,,
Victor Mesa Jr.,OF/UTIL,TBR,24.0,,,,,20.2379576,20.159092999999995,-0.0788646000000063,20.1985253,42.0,-21.7620424
Trey Lipscomb,2B/3B/OF/UTIL,,,,,,,0.0,9.6366712,0.0,0.0,42.0,-42.0
Gustavo Campero,OF/UTIL,LAA,28.0,,,,,26.251003,23.487981,-2.763022000000003,24.869492,41.0,-14.748997
Daniel Johnson,OF/UTIL,MIA,30.0,,,,,,,,,,
Nathan Church,OF/UTIL,STL,25.0,,,,,120.269736,113.874775,-6.394960999999995,117.0722555,41.0,79.269736
Blake Dunn,OF/UTIL,CIN,27.0,,,,,29.5494684,27.694481000000003,-1.8549873999999988,28.621974700000003,41.0,-11.450531599999998
Weston Wilson,OF/UTIL,BAL,31.0,,,,,20.1122924,19.7197979,-0.3924945000000015,19.91604515,40.0,-19.8877076
Ryan Vilade,OF/UTIL,TBR,27.0,,,,,64.828528,59.79069,-5.037838000000008,62.309609,40.0,24.82852800000001
Carson McCusker,OF/UTIL,FA,28.0,,,,,,,,,,
Matthew Lugo,OF/UTIL,LAA,25.0,,,,,52.77366300000001,51.12667799999999,-1.646985000000022,51.9501705,40.0,12.773663000000012
Hector Rodriguez,OF/UTIL,,,,,,,,,,,,
Dustin Harris,OF/UTIL,CHW,26.0,BS,aa,,0.0,28.351369,28.301404,-0.0499649999999967,28.3263865,40.0,-11.648631000000002
Will Robertson,OF/UTIL,BAL,28.0,,,,,,,,,,
Jordyn Adams,OF/UTIL,FA,26.0,DET,aa,,0.0,,,,,,
Grant McCray,OF/UTIL,SFG,25.0,,,,,36.828519,36.14702499999999,-0.6814940000000078,36.48777199999999,38.0,-1.171481
Ryan Kreidler,OF/UTIL,MIN,28.0,,,,,36.3307901,33.5826763,-2.7481137999999987,34.9567332,38.0,-1.6692098999999985
Nelson Velazquez,OF/UTIL,,,,,,,16.2363205,16.5651172,0.328796699999998,16.40071885,38.0,-21.7636795
Ronny Simon,2B/OF/UTIL,PIT,26.0,,,,,13.0297436,12.8697496,-0.1599939999999993,12.9497466,38.0,-24.9702564
Connor Joe,OF/UTIL,FA,33.0,,,,,,,,,,
Kenedy Corona,OF/UTIL,,,,,,,,,,,,
Nelson Rada,OF/UTIL,,,,,,,60.938074,61.13423,0.196156000000002,61.036152,37.0,23.938074
Tristan Peters,OF/UTIL,CHW,26.0,,,,,24.0026407,24.566934,0.5642932999999992,24.284787349999995,37.0,-12.997359300000005
Billy Cook,1B/OF/UTIL,PIT,27.0,,,,,23.057633600000003,23.155906,0.098272399999999,23.1067698,36.0,-12.942366399999996
Marco Luciano,OF/UTIL,,,SF,aa,,0.0,0.0,7.941755399999999,0.0,0.0,35.0,-35.0
Dominic Fletcher,OF/UTIL,PIT,28.0,,,,,0.0,9.5777479,0.0,0.0,34.0,-34.0
Rhylan Thomas,OF/UTIL,SEA,26.0,,,,,13.114641200000005,12.9252527,-0.1893885000000015,13.01994695,34.0,-20.8853588
Petey Halpin,OF/UTIL,CLE,24.0,,,,,20.1750138,21.113861,0.938847199999998,20.6444374,33.0,-12.824986199999998
Eloy Jimenez,OF/UTIL,,,CS,cut,1.0,1.0,25.130075000000005,25.9926202,0.862545199999996,25.561347600000005,33.0,-7.869924999999995
Matt Koperniak,OF/UTIL,,,,,,,22.2372485,22.997909600000003,0.7606611000000036,22.617579050000003,33.0,-10.7627515
Dairon Blanco,OF/UTIL,KCR,33.0,,,,,42.906419,40.111347,-2.7950719999999976,41.508883,31.0,11.906419
Yanquiel Fernandez,OF/UTIL,NYY,23.0,,,,,38.4581242,36.7198398,-1.7382844000000048,37.588982,23.0,15.4581242
Tyler Callihan,2B/OF/UTIL,CIN,26.0,,,,,46.56530599999999,45.938989,-0.6263169999999931,46.25214749999999,22.0,24.565305999999996
RJ Schreck,OF/UTIL,,,,,,,,,,,,
Kemp Alderman,OF/UTIL,,,,,,,0.0,9.000230299999998,0.0,0.0,21.0,-21.0
Justin Dean,OF/UTIL,,,,,,,22.6263159,19.5106158,-3.115700099999998,21.06846585,20.0,2.626315899999998
Yohendrick Pinango,OF/UTIL,,,,,,,,,,,,
Wade Meckler,OF/UTIL,,,,,,,26.3793913,25.659823,-0.7195682999999988,26.01960715,16.0,10.379391299999998
Billy McKinney,OF/UTIL,FA,31.0,,,,,,,,,,
Brandon Winokur,3B/SS/OF/UTIL,,,,,,,,,,,,
Darren Baker,2B/OF/UTIL,,,,,,,,,,,,
Brendan Summerhill,OF/UTIL,,,,,,,,,,,,
Cam Cannarella,OF/UTIL,,,,,,,,,,,,
Ethan Conrad,OF/UTIL,,,,,,,,,,,,
Mike Sirota,OF/UTIL,,,,,,,,,,,,
Jace LaViolette,OF/UTIL,,,ORl,aa,,0.0,,,,,,
Charles Davalan,OF/UTIL,,,,,,,,,,,,
Edward Florentino,OF/UTIL,,,,,,,,,,,,
Nate George,OF/UTIL,,,,,,,,,,,,
Andrew Salas,OF/UTIL,,,,,,,,,,,,
Tai Peete,OF/UTIL,,,,,,,,,,,,
Nick Martini,OF/UTIL,FA,36.0,,,,,,,,,,
Robert Calaz,OF/UTIL,,,ORl,aa,,0.0,,,,,,
Francisco Vilorio,OF/UTIL,,,,,,,,,,,,
Luis Cova,OF/UTIL,,,,,,,,,,,,
Rayner Arias,OF/UTIL,,,,,,,,,,,,
Chris Roller,OF/UTIL,,,,,,,,,,,,
Stiven Martinez,OF/UTIL,,,,,,,,,,,,
Theo Gillen,OF/UTIL,,,,,,,,,,,,
Slade Caldwell,OF/UTIL,,,,,,,,,,,,
Brando Mayea,OF/UTIL,,,,,,,,,,,,
Travis Blankenhorn,OF/UTIL,,,,,,,,,,,,
Vance Honeycutt,OF/UTIL,,,CR,aa,,0.0,,,,,,
Arnaldo Lantigua,OF/UTIL,,,,,,,,,,,,
Dillon Head,OF/UTIL,,,,,,,,,,,,
Brailer Guerrero,OF/UTIL,,,,,,,,,,,,
Andres Arias,OF/UTIL,,,,,,,,,,,,
Braylon Payne,OF/UTIL,,,DCT,aa,,0.0,,,,,,
Luis Guanipa,OF/UTIL,,,,,,,,,,,,
PJ Morlando,OF/UTIL,,,,,,,,,,,,
Aidan Smith,OF/UTIL,,,MJ,aa,,0.0,,,,,,
George Wolkow,OF/UTIL,,,,,,,,,,,,
Ryan Wideman,OF/UTIL,,,,,,,,,,,,
Jancel Villarroel,C/OF/UTIL,,,,,,,,,,,,
Devin Saltiban,OF/UTIL,,,,,,,,,,,,
Harold Rivas,OF/UTIL,,,,,,,,,,,,
Jake Cook,OF/UTIL,,,,,,,,,,,,
Nick Dumesnil,OF/UTIL,,,,,,,,,,,,
Eduardo Beltre,OF/UTIL,,,,,,,,,,,,
Justin Boyd,OF/UTIL,,,,,,,,,,,,
Avisail Garcia,OF/UTIL,,,,,,,,,,,,
Dasan Brown,OF/UTIL,,,,,,,,,,,,
Carlos De La Cruz,OF/UTIL,,,,,,,,,,,,
Matt Fraizer,OF/UTIL,,,,,,,,,,,,
Moises Gomez,OF/UTIL,,,,,,,,,,,,
Elier Hernandez,OF/UTIL,,,,,,,,,,,,
Aaron Hicks,OF/UTIL,,,,,,,,,,,,
Ryan McKenna,OF/UTIL,,,,,,,,,,,,
David Dahl,OF/UTIL,,,,,,,,,,,,
Mitch Haniger,OF/UTIL,,,,,,,,,,,,
Franchy Cordero,OF/UTIL,,,,,,,,,,,,
Cal Stevenson,OF/UTIL,FA,29.0,,,,,,,,,,
Miguel Bleis,OF/UTIL,,,BS,aa,,0.0,,,,,,
Yonathan Perlaza,OF/UTIL,,,,,,,,,,,,
Zach DeLoach,OF/UTIL,,,,,,,,,,,,
Dalvy Rosario,OF/UTIL,,,,,,,,,,,,
Oscar Colas,OF/UTIL,,,,,,,,,,,,
Sammy Siani,OF/UTIL,,,,,,,,,,,,
Ethan Wilson,OF/UTIL,,,,,,,,,,,,
Franmil Reyes,OF/UTIL,,,,,,,,,,,,
Bubba Thompson,OF/UTIL,,,,,,,,,,,,
Eduardo Quintero,OF/UTIL,,,,,,,,,,,,
Sam Hilliard,OF/UTIL,FA,32.0,,,,,,,,,,
Jaison Chourio,OF/UTIL,,,DCT,aa,,0.0,,,,,,
Roberto Campos,OF/UTIL,,,,,,,,,,,,
Hudson Haskin,OF/UTIL,,,,,,,,,,,,
Kevin Pillar,OF/UTIL,FA,37.0,,,,,,,,,,
Carlos Jorge,OF/UTIL,,,,,,,,,,,,
Trey Cabbage,OF/UTIL,,,,,,,,,,,,
J.P. Martinez,OF/UTIL,,,,,,,,,,,,
Stone Garrett,OF/UTIL,,,,,,,,,,,,
David Peralta,OF/UTIL,,,,,,,,,,,,
Kevin Kiermaier,OF/UTIL,,,,,,,,,,,,
Jake Cave,OF/UTIL,,,,,,,,,,,,
Alex Kirilloff,OF/UTIL,,,SF,cut,2.0,1.0,,,,,,
Adam Duvall,OF/UTIL,,,,,,,,,,,,
Forrest Wall,OF/UTIL,,,,,,,,,,,,
DJ Stewart,OF/UTIL,,,,,,,,,,,,
Conner Capel,OF/UTIL,,,,,,,,,,,,
Daz Cameron,OF/UTIL,FA,29.0,,,,,,,,,,
Sandro Fabian,OF/UTIL,,,,,,,,,,,,
Robbie Grossman,OF/UTIL,,,,,,,,,,,,
Charlie Blackmon,OF/UTIL,,,,,,,,,,,,
Derniche Valdez,SS/OF/UTIL,,,,,,,,,,,,
Samuel Zavala,OF/UTIL,,,,,,,,,,,,
Ivan Johnson,OF/UTIL,,,,,,,,,,,,
Michael A. Taylor,OF/UTIL,FA,35.0,,,,,,,,,,
Sean Bouchard,OF/UTIL,FA,30.0,,,,,,,,,,
Jimmy Herron,OF/UTIL,,,,,,,,,,,,
Estevan Florial,OF/UTIL,,,,,,,,,,,,
Luis Gonzalez,OF/UTIL,,,,,,,0.0,2.1112,0.0,0.0,0.0,0.0
Adolfo Sanchez,OF/UTIL,,,,,,,,,,,,
Gian Zapata,OF/UTIL,,,,,,,,,,,,
Esmil Valencia,OF/UTIL,,,,,,,,,,,,
Yophery Rodriguez,OF/UTIL,,,,,,,,,,,,
Paulino Santana,OF/UTIL,,,,,,,,,,,,
Edward Lantigua,OF/UTIL,,,,,,,,,,,,
Alexander Ramirez,OF/UTIL,,,,,,,,,,,,
Yasser Mercedes,OF/UTIL,,,,,,,,,,,,
Cristhian Vaquero,OF/UTIL,,,DET,aa,,0.0,,,,,,
Leonardo Pineda,OF/UTIL,,,,,,,,,,,,
Elijah Green,OF/UTIL,,,,,,,,,,,,
Victor Hurtado,OF/UTIL,,,,,,,,,,,,
Robert Arias,OF/UTIL,,,,,,,,,,,,
Adriel Radney,OF/UTIL,,,,,,,,,,,,
Colin Barber,OF/UTIL,,,,,,,0.0,2.5,0.0,0.0,0.0,0.0
Justice Bigbie,OF/UTIL,,,,,,,,,,,,
Rafael Ortega,OF/UTIL,,,,,,,,,,,,
Benny Montgomery,OF/UTIL,,,,,,,,,,,,
Cooper Hummel,OF/UTIL,FA,31.0,,,,,,,,,,
Tyler Gentry,OF/UTIL,,,,,,,,,,,,
Quincy Hamilton,OF/UTIL,,,,,,,,,,,,
Greg Allen,OF/UTIL,FA,33.0,,,,,,,,,,
Brock Jones,OF/UTIL,,,,,,,,,,,,
Anthony Garcia,OF/UTIL,,,,,,,,,,,,
Rafael Morel,OF/UTIL,,,,,,,,,,,,
Eddy Alvarez,OF/UTIL,,,,,,,,,,,,
Zyhir Hope,OF/UTIL,,,WCS,aa,,0.0,,,,,,
Dante Nori,OF/UTIL,,,,,,,,,,,,
Kendall George,OF/UTIL,,,,,,,,,,,,
Jonny Farmelo,OF/UTIL,,,,,,,,,,,,
James Tibbs III,OF/UTIL,,,,,,,,,,,,
Druw Jones,OF/UTIL,,,RW,contract,8.0,1.0,,,,,,
Pablo Reyes,OF/UTIL,SDP,32.0,,,,,,,,,,
Drew Avans,OF/UTIL,COL,30.0,,,,,,,,,,
Chase Davis,OF/UTIL,,,,,,,,,,,,
Jud Fabian,OF/UTIL,,,,,,,,,,,,
Bryan De La Cruz,OF/UTIL,PHI,29.0,,,,,,,,,,
Ben Gamel,OF/UTIL,,,,,,,,,,,,
Cole Carrigg,OF/UTIL,,,,,,,,,,,,
Edward Olivares,OF/UTIL,,,,,,,,,,,,
Matt Gorski,1B/OF/UTIL,FA,28.0,,,,,,,,,,
Eduardo Garcia,SS/OF/UTIL,,,,,,,,,,,,
Tyler McDonough,SS/OF/UTIL,,,,,,,,,,,,
Jose Azocar,OF/UTIL,ATL,30.0,,,,,0.0,11.155301999999995,0.0,0.0,0.0,0.0
Josue De Paula,OF/UTIL,,,BS,aa,,0.0,,,,,,
Aaron Zavala,OF/UTIL,,,,,,,,,,,,
Victor Bericoto,1B/OF/UTIL,,,,,,,,,,,,
Eddie Rosario,OF/UTIL,FA,34.0,,,,,,,,,,
Joshua Palacios,OF/UTIL,FA,30.0,,,,,,,,,,
Cooper Bowman,2B/OF/UTIL,,,,,,,,,,,,
Javier Vaz,2B/OF/UTIL,,,,,,,,,,,,
Ryan Spikes,3B/OF/UTIL,,,,,,,,,,,,
Coco Montes,2B/3B/OF/UTIL,FA,29.0,,,,,,,,,,
Hendry Mendez,OF/UTIL,,,,,,,,,,,,
Christian Franklin,OF/UTIL,,,,,,,12.6782853,13.0797874,0.4015021000000018,12.87903635,0.0,12.6782853
Nick Senzel,3B/OF/UTIL,,,,,,,,,,,,
Jose Barrero,2B/OF/UTIL,BAL,28.0,,,,,0.0,4.753627100000001,0.0,0.0,0.0,0.0
Scott Kingery,2B/OF/UTIL,FA,32.0,,,,,0.0,7.806450100000001,0.0,0.0,0.0,0.0
Reed Trimble,OF/UTIL,,,,,,,,,,,,
James Triantos,2B/OF/UTIL,,,,,,,14.1048688,15.2680013,1.1631324999999997,14.68643505,0.0,14.1048688
Christian Cairo,2B/3B/OF/UTIL,,,,,,,,,,,,
Greg Jones,2B/OF/UTIL,,,,,,,,,,,,
Jacob Berry,2B/3B/OF/UTIL,,,,,,,,,,,,
Eddys Leonard,2B/3B/OF/UTIL,,,,,,,,,,,,
Max Ferguson,2B/OF/UTIL,,,,,,,,,,,,
Brewer Hicklen,OF/UTIL,,,,,,,,,,,,
Duke Ellis,OF/UTIL,,,,,,,,,,,,
Cade Marlowe,OF/UTIL,,,,,,,,,,,,
Lazaro Montes,OF/UTIL,,,DCT,aa,,0.0,,,,,,
Kristian Robinson,OF/UTIL,,,,,,,0.0,10.9895176,0.0,0.0,0.0,0.0
Cristian Pache,OF/UTIL,,,,,,,0.0,8.1599763,0.0,0.0,0.0,0.0
Clay Dungan,2B/SS/OF/UTIL,,,,,,,,,,,,
Ike Irish,C/1B/OF/UTIL,,,,,,,,,,,,
