name,pos_string,player_mlb_org,player_age,abbrev,contract_type,contract_years,contract_dollars,fp_atc,fp_alt,alt-atc,fp_avg,fp_e,atc-e
Caleb Thielbar,RP,CHC,39.0,,,,,172.151775,173.0,0.8482250000000136,172.5758875,164.5,7.651774999999986
Paul Blackburn,RP,NYY,32.0,,,,,136.082733,126.0,-10.08273299999999,131.04136649999998,164.0,-27.91726700000001
Carmen Mlodzinski,SP/RP,PIT,27.0,,,,,151.30736000000002,142.5,-8.807360000000017,146.90368,164.0,-12.692639999999985
Yennier Cano,RP,BAL,32.0,RW,aaa_opt,1.0,0.0,136.92643500000003,139.0,2.0735649999999737,137.9632175,163.5,-26.573564999999974
Eric Lauer,SP/RP,TOR,31.0,,,,,136.919265,112.5,-24.419265,124.7096325,163.0,-26.080735000000004
Hoby Milner,RP,CHC,35.0,,,,,133.990745,137.5,3.509254999999996,135.7453725,163.0,-29.009255
Jack Perkins,RP,ATH,26.0,,,,,81.13787500000001,75.5,-5.637875000000008,78.3189375,161.5,-80.36212499999999
Matt Svanson,RP,STL,27.0,,,,,200.9887,211.5,10.511300000000006,206.24435,161.0,39.9887
Justin Sterner,RP,ATH,29.0,,,,,235.422535,233.5,-1.9225350000000103,234.4612675,161.0,74.42253500000001
Louis Varland,RP,TOR,28.0,RW,contract,1.0,1.0,203.47805,200.0,-3.478049999999996,201.739025,160.5,42.97805
Tyler Alexander,SP/RP,TEX,31.0,,,,,148.330231,145.0,-3.3302309999999977,146.6651155,159.5,-11.169769000000002
Yuki Matsui,RP,SDP,30.0,,,,,123.4495,126.5,3.0505000000000138,124.97475,159.5,-36.050500000000014
Caleb Ferguson,RP,CIN,29.0,,,,,126.232765,137.5,11.267235000000014,131.8663825,159.0,-32.767235000000014
Jakob Junis,RP,TEX,33.0,,,,,163.264655,151.5,-11.764655000000005,157.3823275,158.0,5.264655000000005
Wandy Peralta,RP,SDP,34.0,,,,,133.904073,132.5,-1.404073000000011,133.20203650000002,157.0,-23.09592699999999
